country_code,state_code,state_name,geonameid
AD,06,sant julià de loria,3039162
AD,05,ordino,3039676
AD,04,la massana,3040131
AD,03,encamp,3040684
AD,02,canillo,3041203
AD,07,andorra la vella,3041566
AD,08,escaldes-engordany,3338529
AE,07,umm al qaywayn,290595
AE,05,raʼs al khaymah,291075
AE,03,dubai,292224
AE,06,sharjah,292673
AE,04,fujairah,292879
AE,02,ajman,292933
AE,01,abu dhabi,292969
AF,28,zabul,1121143
AF,27,maidan wardak province,1121863
AF,26,takhar,1123230
AF,33,sar-e pol province,1127106
AF,32,samangan,1127766
AF,40,parwan,1131054
AF,29,paktika,1131256
AF,36,paktia,1131257
AF,39,oruzgan,1131461
AF,19,nimroz,1131821
AF,18,nangarhar,1132366
AF,17,logar,1134561
AF,35,laghman,1135022
AF,24,kunduz,1135690
AF,34,kunar,1135702
AF,14,kapisa,1138255
AF,23,kandahar,1138335
AF,13,kabul,1138957
AF,31,jowzjan,1139049
AF,11,herat,1140025
AF,10,helmand,1140043
AF,09,ghowr,1141103
AF,08,ghazni,1141268
AF,07,faryab,1142226
AF,06,farah,1142263
AF,05,bamyan,1147239
AF,30,balkh,1147288
AF,03,baghlan,1147537
AF,02,badghis,1147707
AF,01,badakhshan,1147745
AF,37,khowst,1444362
AF,38,nuristan,1444363
AF,41,daykundi,6957553
AF,42,panjshir,6957555
AG,08,saint philip parish,3576015
AG,07,saint peter parish,3576016
AG,06,saint paul parish,3576017
AG,05,saint mary parish,3576018
AG,04,saint john parish,3576023
AG,03,saint george parish,3576024
AG,09,redonda,3576037
AG,01,barbuda,3576390
AI,11205389,blowing point,11205389
AI,11205392,sandy ground,11205392
AI,11205393,sandy hill,11205393
AI,11205396,the valley,11205396
AI,11205433,east end,11205433
AI,11205436,north hill,11205436
AI,11205437,west end,11205437
AI,11205438,south hill,11205438
AI,11205439,the quarter,11205439
AI,11205440,north side,11205440
AI,11205441,island harbour,11205441
AI,11205442,george hill,11205442
AI,11205443,stoney ground,11205443
AI,11205444,the farrington,11205444
AL,40,berat county,865730
AL,41,dibër county,865731
AL,43,elbasan county,865732
AL,45,gjirokastër county,865733
AL,46,korçë county,865734
AL,47,kukës county,865735
AL,42,durrës county,3344947
AL,44,fier county,3344948
AL,48,lezhë county,3344949
AL,49,shkodër county,3344950
AL,50,tirana,3344951
AL,51,vlorë county,3344952
AM,02,ararat,409313
AM,08,syunik,409314
AM,10,vayots dzor,409315
AM,11,yerevan,616051
AM,01,aragatsotn,828259
AM,03,armavir,828260
AM,04,gegharkunik,828261
AM,05,kotayk,828262
AM,06,lori,828263
AM,07,shirak,828264
AM,09,tavush,828265
AO,18,lunda sul,145701
AO,17,luanda norte,145702
AO,14,moxico,875996
AO,04,cuando cobango,876337
AO,16,zaire,2236355
AO,15,uíge,2236566
AO,12,malanje,2239858
AO,20,luanda,2240444
AO,05,cuanza norte,2241660
AO,03,cabinda,2243266
AO,19,bengo,2243598
AO,13,namibe,3347016
AO,09,huíla,3348303
AO,08,huambo,3348310
AO,07,cunene,3349096
AO,06,kwanza sul,3349234
AO,02,bíe,3351640
AO,01,benguela,3351660
AR,14,misiones,3430657
AR,09,formosa,3433896
AR,07,buenos aires f.d.,3433955
AR,08,entre rios,3434137
AR,06,corrientes,3435214
AR,01,buenos aires,3435907
AR,24,tucuman,3833578
AR,23,tierra del fuego,3834450
AR,22,santiago del estero,3835868
AR,21,santa fe,3836276
AR,20,santa cruz,3836350
AR,19,san luis,3837029
AR,18,san juan,3837152
AR,17,salta,3838231
AR,16,rio negro,3838830
AR,15,neuquen,3843122
AR,13,mendoza,3844419
AR,12,la rioja,3848949
AR,11,la pampa,3849574
AR,10,jujuy,3853404
AR,05,cordoba,3860255
AR,04,chubut,3861244
AR,03,chaco,3861887
AR,02,catamarca,3862286
AS,050,western district,5880873
AS,040,swains island,5881199
AS,010,eastern district,5881219
AS,020,manu'a,5881436
AS,030,rose island,7309441
AT,09,vienna,2761367
AT,08,vorarlberg,2762300
AT,07,tyrol,2763586
AT,06,styria,2764581
AT,05,salzburg,2766823
AT,04,upper austria,2769848
AT,03,lower austria,2770542
AT,02,carinthia,2774686
AT,01,burgenland,2781194
AU,08,western australia,2058645
AU,05,south australia,2061327
AU,03,northern territory,2064513
AU,07,victoria,2145234
AU,06,tasmania,2147291
AU,04,queensland,2152274
AU,02,new south wales,2155400
AU,01,australian capital territory,2177478
AX,211,mariehamns stad,9611689
AX,212,ålands landsbygd,9611692
AX,213,ålands skärgård,9611694
AZ,12,beyləqan,146879
AZ,69,zangilan district,146900
AZ,66,yardimli district,146962
AZ,55,shusha,147163
AZ,49,salyan district,147269
AZ,46,sabirabad district,147284
AZ,45,saatlı,147287
AZ,13,bilasuvar district,147310
AZ,36,neftçala,147422
AZ,35,nakhichevan assr,147435
AZ,32,masally,147551
AZ,31,lerik district,147610
AZ,29,lənkəran,147613
AZ,28,lachin rayon,147626
AZ,43,qubadlı,147694
AZ,24,i̇mişli,147983
AZ,18,fuzuli district,148107
AZ,14,jabrayil,148140
AZ,15,jalilabad,148155
AZ,08,astara,148442
AZ,64,khojaly,148449
AZ,02,ağcabǝdi,148615
AZ,03,ağdam,148617
AZ,07,shirvan,409417
AZ,30,lankaran sahari,409418
AZ,56,shusha city,409419
AZ,57,tartar district,409420
AZ,61,xankǝndi,409421
AZ,65,khojavend,409423
AZ,71,zərdab,584583
AZ,70,zaqatala district,584604
AZ,67,yevlax,584650
AZ,37,oğuz,584742
AZ,59,ucar,584783
AZ,58,tovuz district,584861
AZ,50,şamaxı,585030
AZ,47,shaki,585031
AZ,51,şǝmkir,585059
AZ,27,kurdamir district,585686
AZ,38,qabala district,585738
AZ,44,qusar district,585749
AZ,42,quba,585786
AZ,62,goygol rayon,585967
AZ,60,xaçmaz,586001
AZ,26,kalbajar,586047
AZ,40,qazax,586087
AZ,21,goranboy district,586112
AZ,39,qax,586290
AZ,25,ismayilli district,586320
AZ,22,göyçay,586482
AZ,17,shabran,586725
AZ,16,daşkǝsǝn,586771
AZ,10,balakan district,587010
AZ,11,barda,587056
AZ,09,baki,587081
AZ,01,abşeron,587245
AZ,06,agsu district,587342
AZ,04,ağdaş,587376
AZ,19,gadabay district,627535
AZ,05,ağstafa,828297
AZ,20,gǝncǝ,828298
AZ,33,mingǝcevir,828299
AZ,34,naftalan,828300
AZ,41,qobustan,828301
AZ,52,samux,828302
AZ,48,shaki city,828303
AZ,53,siyǝzǝn,828304
AZ,54,sumqayit,828305
AZ,63,xızı,828306
AZ,68,yevlax city,828307
AZ,23,hacıqabul,828315
BA,01,federation of b&h,3229999
BA,02,srpska,3230000
BA,BRC,brčko,3294903
BB,11,saint thomas,3373551
BB,10,saint philip,3373553
BB,09,saint peter,3373554
BB,08,saint michael,3373557
BB,07,saint lucy,3373565
BB,06,saint joseph,3373568
BB,05,saint john,3373569
BB,04,saint james,3373570
BB,03,saint george,3373572
BB,02,saint andrew,3373580
BB,01,christ church,3373988
BD,83,rajshahi division,1337166
BD,81,dhaka division,1337179
BD,84,chittagong,1337200
BD,82,khulna division,1337210
BD,85,barisal division,1337229
BD,86,sylhet division,1477362
BD,87,rangpur division,7671048
BD,H,mymensingh division,11287936
BE,BRU,brussels capital,2800867
BE,WAL,wallonia,3337387
BE,VLG,flanders,3337388
BF,01,boucle du mouhoun,6930701
BF,02,cascades region,6930703
BF,03,centre,6930704
BF,04,centre-est,6930705
BF,05,centre-nord,6930706
BF,06,centre-ouest,6930707
BF,07,centre-sud,6930708
BF,08,est,6930709
BF,09,hauts-bassins,6930710
BF,10,nord,6930711
BF,11,plateau-central,6930712
BF,12,sahel,6930713
BF,13,sud-ouest,6930714
BG,52,razgrad,453751
BG,47,montana,453753
BG,64,vratsa,725713
BG,61,varna,726051
BG,40,dobrich,726419
BG,58,sofia,727012
BG,53,ruse,727524
BG,51,plovdiv,728194
BG,50,pleven,728204
BG,49,pernik,728331
BG,48,pazardzhik,728379
BG,46,lovech,729560
BG,43,haskovo,730436
BG,42,sofia-capital,731061
BG,39,burgas,732771
BG,38,blagoevgrad,733192
BG,41,gabrovo,864552
BG,44,kardzhali,864553
BG,45,kyustendil,864554
BG,54,shumen,864555
BG,55,silistra,864556
BG,56,sliven,864557
BG,57,smolyan,864558
BG,59,stara zagora,864559
BG,60,targovishte,864560
BG,62,veliko tarnovo,864561
BG,63,vidin,864562
BG,65,yambol,864563
BH,15,muharraq,290333
BH,16,manama,7090954
BH,17,southern governorate,7090972
BH,19,northern,7090974
BI,17,makamba,422233
BI,10,bururi,423327
BI,22,muramvya,425550
BI,13,gitega,426271
BI,21,ruyigi,426699
BI,11,cankuzo,427700
BI,14,karuzi,428218
BI,09,bubanza,428514
BI,12,cibitoke,430020
BI,19,ngozi,430567
BI,15,kayanza,430951
BI,18,muyinga,431747
BI,16,kirundo,432455
BI,20,rutana,434147
BI,23,mwaro,434386
BI,24,bujumbura mairie,7303939
BI,25,bujumbura rural,7303940
BI,26,rumonge,11184798
BJ,18,zou,2390719
BJ,16,ouémé,2392325
BJ,15,mono,2392716
BJ,10,borgou,2394992
BJ,09,atlantique,2395504
BJ,08,atakora,2395524
BJ,07,alibori,2597271
BJ,11,collines,2597272
BJ,12,kouffo,2597273
BJ,13,donga,2597274
BJ,14,littoral,2597275
BJ,17,plateau,2597277
BM,11,warwick,3572972
BM,10,southampton,3573026
BM,09,smithʼs,3573031
BM,08,sandys,3573050
BM,07,saint georgeʼs,3573057
BM,06,saint george,3573062
BM,05,pembroke,3573095
BM,04,paget,3573103
BM,02,hamilton,3573195
BM,03,hamilton city,3573198
BM,01,devonshire,3573251
BN,04,tutong,1820068
BN,03,temburong,1820106
BN,02,brunei-muara district,1820818
BN,01,belait,1820869
BO,09,tarija department,3903319
BO,08,santa cruz department,3904907
BO,07,potosí department,3907580
BO,06,pando,3908600
BO,05,oruro,3909233
BO,04,la paz department,3911924
BO,02,cochabamba,3919966
BO,01,chuquisaca department,3920177
BO,03,beni department,3923172
BQ,BO,bonaire,7609816
BQ,SB,saba,7610358
BQ,SE,sint eustatius,7610359
BR,22,rio grande do norte,3390290
BR,20,piauí,3392213
BR,30,pernambuco,3392268
BR,17,paraíba,3393098
BR,16,pará,3393129
BR,13,maranhão,3395443
BR,06,ceará,3402362
BR,03,amapá,3407762
BR,02,alagoas,3408096
BR,28,sergipe,3447799
BR,27,são paulo,3448433
BR,26,santa catarina,3450387
BR,23,rio grande do sul,3451133
BR,21,rio de janeiro,3451189
BR,18,paraná,3455077
BR,15,minas gerais,3457153
BR,11,mato grosso do sul,3457415
BR,14,mato grosso,3457419
BR,29,goiás,3462372
BR,07,federal district,3463504
BR,08,espírito santo,3463930
BR,05,bahia,3471168
BR,31,tocantins,3474575
BR,25,roraima,3662560
BR,04,amazonas,3665361
BR,01,acre,3665474
BR,24,rondônia,3924825
BS,35,san salvador,3571493
BS,18,ragged island,3571629
BS,32,berry islands,3571809
BS,23,new providence,3571815
BS,16,mayaguana,3571894
BS,15,long island,3572005
BS,13,inagua,3572154
BS,22,harbour island,3572238
BS,25,freeport,3572374
BS,10,exuma,3572427
BS,06,cat island,3572678
BS,05,bimini,3572807
BS,24,acklins,3572937
BS,36,black point,8030541
BS,37,central abaco,8030542
BS,38,central andros,8030543
BS,39,central eleuthera,8030544
BS,40,crooked island and long cay,8030545
BS,41,east grand bahama,8030546
BS,42,grand cay,8030547
BS,43,hope town,8030548
BS,44,mangrove cay,8030549
BS,45,moore’s island,8030550
BS,46,north abaco,8030551
BS,47,north andros,8030552
BS,48,north eleuthera,8030553
BS,49,rum cay,8030554
BS,50,south abaco,8030555
BS,51,south andros,8030556
BS,52,south eleuthera,8030557
BS,53,spanish wells,8030558
BS,54,west grand bahama,8030559
BT,05,bumthang district,1337278
BT,06,chukha,1337279
BT,08,dagana,1337280
BT,07,tsirang district,1337281
BT,09,sarpang district,1337282
BT,10,haa,1337283
BT,11,lhuntse,1337284
BT,12,mongar,1337285
BT,13,paro,1337286
BT,14,pemagatshel,1337287
BT,15,punakha,1337288
BT,16,samtse district,1337289
BT,17,samdrup jongkhar,1337290
BT,18,zhemgang district,1337291
BT,19,trashigang district,1337292
BT,20,thimphu district,1337293
BT,21,tongsa,1337294
BT,22,wangdi phodrang,1337295
BT,23,gasa,7303651
BT,24,trashi yangste,7303653
BW,10,ngwaketsi,933043
BW,09,south-east,933044
BW,08,north-east,933210
BW,11,north-west,933230
BW,06,kweneng,933562
BW,05,kgatleng,933654
BW,04,kgalagadi,933657
BW,03,ghanzi,933758
BW,12,chobe,933840
BW,01,central,933851
BW,13,city of francistown,11778168
BW,14,gaborone,11778169
BW,15,jwaneng,11778170
BW,16,lobatse,11778171
BW,17,selibe phikwe,11778172
BW,18,sowa town,11778173
BY,07,vitebsk,620134
BY,06,mogilev,625073
BY,05,minsk,625142
BY,04,minsk city,625143
BY,03,grodnenskaya,628035
BY,02,gomel oblast,628281
BY,01,brest,629631
BZ,06,toledo district,3580913
BZ,05,southern district,3580975
BZ,04,orange walk district,3581511
BZ,03,corozal district,3582302
BZ,02,cayo district,3582429
BZ,01,belize district,3582676
CA,01,alberta,5883102
CA,02,british columbia,5909050
CA,03,manitoba,6065171
CA,04,new brunswick,6087430
CA,13,northwest territories,6091069
CA,07,nova scotia,6091530
CA,14,nunavut,6091732
CA,08,ontario,6093943
CA,09,prince edward island,6113358
CA,10,quebec,6115047
CA,11,saskatchewan,6141242
CA,12,yukon,6185811
CA,05,newfoundland and labrador,6354959
CD,31,tshuapa,204697
CD,30,tshopo,204704
CD,29,tanganyika,205253
CD,12,south kivu,205413
CD,27,sankuru,205828
CD,11,north kivu,206938
CD,25,mongala,208741
CD,10,maniema,209610
CD,23,kasai-central,210596
CD,04,east kasai,214138
CD,18,kasai,214140
CD,17,ituri,215709
CD,16,haut-uele,216140
CD,15,haut-lomami,216141
CD,02,équateur,216661
CD,13,bas-uele,219402
CD,22,lualaba,922727
CD,24,mai-ndombe,2313191
CD,20,kwilu,2313847
CD,19,kwango,2313860
CD,06,kinshasa,2314300
CD,08,bas-congo,2317277
CD,14,haut-katanga,11288213
CD,21,lomami,11288214
CD,26,nord-ubangi,11288215
CD,28,sud-ubangi,11288216
CF,14,vakaga,236178
CF,11,ouaka,236887
CF,08,mbomou,237556
CF,05,haut-mbomou,238639
CF,03,haute-kotto,238640
CF,02,basse-kotto,240396
CF,01,bamingui-bangoran,240591
CF,16,sangha-mbaéré,2383204
CF,13,ouham-pendé,2383650
CF,12,ouham,2383653
CF,17,ombella-m'poko,2383765
CF,09,nana-mambéré,2384205
CF,07,lobaye,2385105
CF,06,kémo,2385836
CF,04,mambéré-kadéï,2386161
CF,15,nana-grébizi,2386243
CF,18,bangui,2596686
CF,19,mambéré,12902745
CF,20,ouham-fafa,12902746
CF,21,lim-pendé,12902747
CG,10,sangha,2255329
CG,11,pool,2255404
CG,08,plateaux,2255422
CG,07,niari,2256175
CG,06,likouala,2258431
CG,05,lékoumou,2258534
CG,04,kouilou,2258738
CG,13,cuvette,2260487
CG,01,bouenza,2260668
CG,12,brazzaville,2572183
CG,14,cuvette-ouest,2593118
CG,15,pointe-noire,7280295
CH,ZH,zurich,2657895
CH,ZG,zug,2657907
CH,VD,vaud,2658182
CH,VS,valais,2658205
CH,UR,uri,2658226
CH,TI,ticino,2658370
CH,TG,thurgau,2658372
CH,SO,solothurn,2658563
CH,SZ,schwyz,2658664
CH,SH,schaffhausen,2658760
CH,SG,saint gallen,2658821
CH,OW,obwalden,2659315
CH,NW,nidwalden,2659471
CH,NE,neuchâtel,2659495
CH,LU,lucerne,2659810
CH,JU,jura,2660207
CH,GR,grisons,2660522
CH,GL,glarus,2660593
CH,GE,geneva,2660645
CH,FR,fribourg,2660717
CH,BE,bern,2661551
CH,BS,basel-city,2661602
CH,BL,basel-landschaft,2661603
CH,AR,appenzell ausserrhoden,2661739
CH,AI,appenzell innerrhoden,2661741
CH,AG,aargau,2661876
CI,98,yamoussoukro,10629377
CI,76,bas-sassandra district,11153052
CI,94,comoé district,11153053
CI,77,denguélé district,11153054
CI,95,gôh-djiboua,11153055
CI,81,lacs district,11153056
CI,82,lagunes district,11153057
CI,78,montagnes,11153058
CI,96,sassandra-marahoué,11153059
CI,87,savanes district,11153060
CI,90,vallée du bandama district,11153061
CI,97,woroba,11153062
CI,92,zanzan district,11153063
CI,93,abidjan autonomous district,11153151
CK,11695124,aitutaki,11695124
CK,11695126,atiu,11695126
CK,11695127,mangaia,11695127
CK,11695384,manihiki,11695384
CK,11695385,ma'uke,11695385
CK,11695386,mitiaro,11695386
CK,11695387,palmerston,11695387
CK,11695388,penrhyn,11695388
CK,11695389,pukapuka,11695389
CK,11695390,rakahanga,11695390
CK,11695425,rarotonga,11695425
CL,01,valparaíso,3868621
CL,15,tarapacá,3870116
CL,12,santiago metropolitan,3873544
CL,11,maule region,3880306
CL,14,los lagos region,3881974
CL,08,o'higgins region,3883281
CL,07,coquimbo region,3893623
CL,06,biobío,3898380
CL,05,atacama,3899191
CL,04,araucanía,3899463
CL,03,antofagasta,3899537
CL,02,aysén,3900333
CL,10,region of magallanes,4036650
CL,16,arica y parinacota region,6693562
CL,17,los ríos region,6693563
CL,18,ñuble,11979367
CM,09,south-west,2221788
CM,14,south,2221789
CM,08,west,2222934
CM,07,north-west,2223602
CM,13,north,2223603
CM,05,littoral,2229336
CM,12,far north,2231755
CM,04,east,2231835
CM,11,centre,2233376
CM,10,adamaoua,2236015
CN,14,tibet,1279685
CN,06,qinghai,1280239
CN,13,xinjiang,1529047
CN,02,zhejiang,1784764
CN,29,yunnan,1785694
CN,28,tianjin,1792943
CN,32,sichuan,1794299
CN,24,shanxi,1795912
CN,23,shanghai,1796231
CN,25,shandong,1796328
CN,26,shaanxi,1796480
CN,21,ningxia,1799355
CN,03,jiangxi,1806222
CN,04,jiangsu,1806260
CN,11,hunan,1806691
CN,12,hubei,1806949
CN,09,henan,1808520
CN,10,hebei,1808773
CN,31,hainan,1809054
CN,18,guizhou,1809445
CN,16,guangxi,1809867
CN,30,guangdong,1809935
CN,15,gansu,1810676
CN,07,fujian,1811017
CN,33,chongqing,1814905
CN,01,anhui,1818058
CN,20,inner mongolia,2035607
CN,19,liaoning,2036115
CN,05,jilin,2036500
CN,08,heilongjiang,2036965
CN,22,beijing,2038349
CO,31,vichada department,3666082
CO,30,vaupés,3666254
CO,29,valle del cauca department,3666313
CO,28,tolima department,3666951
CO,27,sucre department,3667725
CO,26,santander department,3668578
CO,25,san andres y providencia,3670205
CO,24,risaralda department,3670698
CO,23,quindío department,3671087
CO,22,putumayo department,3671178
CO,21,norte de santander department,3673798
CO,20,nariño,3674021
CO,19,meta department,3674810
CO,38,magdalena department,3675686
CO,17,la guajira department,3678847
CO,16,huila department,3680692
CO,14,guaviare department,3681344
CO,15,guainía department,3681652
CO,33,cundinamarca,3685413
CO,12,córdoba,3685889
CO,11,chocó,3686431
CO,10,cesar department,3686880
CO,09,cauca department,3687029
CO,32,casanare department,3687173
CO,08,caquetá,3687479
CO,37,caldas department,3687951
CO,36,boyacá,3688536
CO,35,bolívar,3688650
CO,34,bogota d.c.,3688685
CO,04,atlántico,3689436
CO,03,arauca department,3689717
CO,02,antioquia,3689815
CO,01,amazonas department,3689982
CR,08,san josé,3621837
CR,07,puntarenas province,3622226
CR,06,limón province,3623064
CR,04,heredia province,3623484
CR,03,guanacaste province,3623582
CR,02,cartago province,3624368
CR,01,alajuela province,3624953
CU,16,villa clara province,3534168
CU,15,santiago de cuba province,3536725
CU,14,sancti spíritus province,3540665
CU,01,pinar del río,3544088
CU,03,matanzas province,3547394
CU,13,las tunas province,3550595
CU,04,isla de la juventud,3556608
CU,12,holguín province,3556965
CU,10,guantánamo province,3557685
CU,09,granma province,3558052
CU,02,havana,3564073
CU,08,cienfuegos province,3564120
CU,07,ciego de ávila province,3564175
CU,05,camagüey,3566062
CU,AR,artemisa,7668824
CU,MA,mayabeque,7668827
CV,20,tarrafal,3374161
CV,11,são vicente,3374198
CV,15,santa catarina,3374226
CV,08,sal,3374249
CV,07,ribeira grande,3374274
CV,14,praia,3374332
CV,05,paul,3374391
CV,04,maio,3374487
CV,02,brava,3374832
CV,01,boa vista,3374855
CV,13,mosteiros,3411924
CV,16,santa cruz,3411925
CV,17,são domingos,3411926
CV,18,são filipe,3411927
CV,19,são miguel,3411928
CV,21,porto novo,7602868
CV,22,ribeira brava,7602869
CV,24,santa catarina do fogo,7602870
CV,26,são salvador do mundo,7602871
CV,27,tarrafal de são nicolau,7602872
CV,25,são lourenço dos órgãos,7602873
CV,23,ribeira grande de santiago,7603281
CY,06,pafos,146213
CY,04,nicosia,146267
CY,05,limassol,146383
CY,03,larnaka,146398
CY,02,keryneia,146411
CY,01,ammochostos,146615
CZ,52,prague,3067695
CZ,78,south moravian,3339536
CZ,79,jihočeský kraj,3339537
CZ,80,vysočina,3339538
CZ,81,karlovarský kraj,3339539
CZ,82,královéhradecký kraj,3339540
CZ,83,liberecký kraj,3339541
CZ,84,olomoucký,3339542
CZ,85,moravskoslezský,3339573
CZ,86,pardubický,3339574
CZ,87,plzeň region,3339575
CZ,88,central bohemia,3339576
CZ,89,ústecký kraj,3339577
CZ,90,zlín,3339578
DE,15,thuringia,2822542
DE,10,schleswig-holstein,2838632
DE,14,saxony-anhalt,2842565
DE,13,saxony,2842566
DE,09,saarland,2842635
DE,08,rheinland-pfalz,2847618
DE,07,north rhine-westphalia,2861876
DE,06,lower saxony,2862926
DE,12,mecklenburg-vorpommern,2872567
DE,05,hesse,2905330
DE,04,hamburg,2911297
DE,03,city state bremen,2944387
DE,11,brandenburg,2945356
DE,16,state of berlin,2950157
DE,02,bavaria,2951839
DE,01,baden-wurttemberg,2953481
DJ,05,tadjourah,220781
DJ,04,obock,221525
DJ,07,djibouti,223818
DJ,06,dikhil,223889
DJ,01,ali sabieh,225282
DJ,08,arta,449265
DK,17,capital region,6418538
DK,18,central jutland,6418539
DK,19,north denmark,6418540
DK,20,zealand,6418541
DK,21,south denmark,6418542
DM,11,saint peter parish,3575618
DM,10,saint paul parish,3575619
DM,09,saint patrick parish,3575620
DM,08,saint mark parish,3575621
DM,07,saint luke parish,3575622
DM,06,saint joseph parish,3575625
DM,05,saint john parish,3575626
DM,04,saint george parish,3575628
DM,03,saint david parish,3575630
DM,02,saint andrew parish,3575632
DO,27,valverde province,3492112
DO,26,santiago rodríguez,3492912
DO,25,santiago province,3492918
DO,24,san pedro de macorís,3493031
DO,23,san juan province,3493091
DO,33,san cristóbal,3493186
DO,21,sánchez ramírez,3493192
DO,20,samaná,3493232
DO,19,hermanas mirabal,3493282
DO,18,puerto plata,3494267
DO,35,peravia,3495015
DO,16,pedernales province,3495136
DO,34,nacional,3496024
DO,32,monte plata province,3496132
DO,15,monte cristi province,3496200
DO,31,monseñor nouel,3496274
DO,14,maría trinidad sánchez,3496772
DO,30,la vega,3499977
DO,12,la romana,3500955
DO,10,la altagracia province,3503706
DO,09,independencia,3504326
DO,29,hato mayor province,3504766
DO,08,espaillat province,3505867
DO,28,el seíbo,3506189
DO,11,elías piña,3507269
DO,06,duarte province,3508718
DO,04,dajabón,3508951
DO,03,barahona province,3512042
DO,02,baoruco province,3512050
DO,01,azua province,3512209
DO,36,san josé de ocoa,6201372
DO,37,santo domingo province,6201373
DZ,15,tlemcen,2475683
DZ,14,tizi ouzou,2475741
DZ,56,tissemsilt,2475858
DZ,55,tipaza,2476027
DZ,54,tindouf,2476302
DZ,13,tiaret,2476893
DZ,33,tébessa,2477457
DZ,53,tamanrasset,2478217
DZ,52,souk ahras,2479213
DZ,31,skikda,2479532
DZ,30,sidi bel abbès,2481001
DZ,12,sétif,2481696
DZ,10,saida,2482557
DZ,51,relizane,2483666
DZ,29,oum el bouaghi,2484618
DZ,50,ouargla,2485794
DZ,09,oran,2485920
DZ,49,naama,2486512
DZ,27,m'sila,2486682
DZ,07,mostaganem,2487130
DZ,48,mila,2487449
DZ,06,medea,2488831
DZ,26,mascara,2490095
DZ,25,laghouat,2491188
DZ,47,khenchela,2491887
DZ,24,jijel,2492910
DZ,46,illizi,2493455
DZ,23,guelma,2495659
DZ,45,ghardaia,2496045
DZ,44,el tarf,2497322
DZ,43,el oued,2497406
DZ,42,el bayadh,2498541
DZ,22,djelfa,2500013
DZ,04,constantine,2501147
DZ,41,chlef,2501296
DZ,40,boumerdes,2502638
DZ,21,bouira,2502951
DZ,39,bordj bou arréridj,2503699
DZ,20,blida,2503765
DZ,19,biskra,2503822
DZ,18,béjaïa,2505325
DZ,38,béchar,2505525
DZ,03,batna,2505569
DZ,37,annaba,2506994
DZ,01,algiers,2507475
DZ,36,aïn témouchent,2507899
DZ,35,aïn defla,2508226
DZ,34,adrar,2508807
DZ,BB,bordj badji mokhtar,12226383
DZ,TM,timimoun,12226384
DZ,BA,beni abbes,12226385
DZ,IG,in guezzam,12226386
DZ,IS,in salah,12226387
DZ,DJ,djanet,12226388
DZ,EM,el menia,12226389
DZ,TG,touggourt,12226390
DZ,MG,el mghair,12226391
DZ,OD,ouled djellal,12226392
EC,20,zamora chinchipe,3649953
EC,19,tungurahua province,3650445
EC,18,pichincha,3653224
EC,17,pastaza province,3653392
EC,23,napo,3653890
EC,15,morona-santiago province,3654005
EC,14,manabí,3654451
EC,13,los ríos,3654592
EC,12,loja,3654665
EC,11,imbabura,3655635
EC,10,guayas,3657505
EC,01,galápagos,3657879
EC,09,esmeraldas,3657986
EC,08,el oro,3658195
EC,07,cotopaxi,3658766
EC,06,chimborazo province,3659237
EC,05,carchi,3659718
EC,04,cañar,3659849
EC,03,bolívar,3660130
EC,02,azuay,3660431
EC,22,sucumbíos,3830305
EC,24,orellana province,3830306
EC,26,santo domingo de los tsáchilas,7062136
EC,25,santa elena,7062138
EE,21,võrumaa,587448
EE,20,viljandimaa,587590
EE,19,valgamaa,587875
EE,18,tartu,588334
EE,14,saare,588879
EE,13,raplamaa,589115
EE,12,põlvamaa,589373
EE,11,pärnumaa,589576
EE,08,lääne-virumaa,590854
EE,07,lääne,590856
EE,05,jõgevamaa,591901
EE,04,järvamaa,591961
EE,03,ida-virumaa,592075
EE,02,hiiumaa,592133
EE,01,harjumaa,592170
EG,24,sohag,347794
EG,27,north sinai,349401
EG,23,qena,350546
EG,22,matruh,352603
EG,21,kafr el-sheikh,354500
EG,26,south sinai,355182
EG,20,damietta,358044
EG,19,port said,358617
EG,18,beni suweif,359171
EG,17,asyut,359781
EG,16,aswan,359787
EG,15,suez,359797
EG,14,sharqia,360016
EG,13,new valley,360483
EG,12,qalyubia,360621
EG,11,cairo,360631
EG,10,minya,360688
EG,09,monufia,360689
EG,08,giza,360997
EG,07,ismailia,361056
EG,06,alexandria,361059
EG,05,gharbia,361294
EG,04,faiyum,361323
EG,03,beheira,361370
EG,02,red sea,361468
EG,01,dakahlia,361849
EG,28,luxor,7603259
ER,01,anseba,448497
ER,02,debub,448498
ER,03,southern red sea,448499
ER,04,gash-barka,448500
ER,05,maekel,448501
ER,06,northern red sea,448502
ES,31,murcia,2513413
ES,CE,ceuta,2519582
ES,07,balearic islands,2521383
ES,51,andalusia,2593109
ES,53,canary islands,2593110
ES,54,castille-la mancha,2593111
ES,57,extremadura,2593112
ES,60,valencia,2593113
ES,34,asturias,3114710
ES,32,navarre,3115609
ES,29,madrid,3117732
ES,27,la rioja,3336897
ES,39,cantabria,3336898
ES,52,aragon,3336899
ES,55,castille and león,3336900
ES,56,catalonia,3336901
ES,58,galicia,3336902
ES,59,basque country,3336903
ES,ML,melilla,6362988
ET,44,addis ababa,444178
ET,45,āfar,444179
ET,46,amhara,444180
ET,47,bīnshangul gumuz,444181
ET,48,dire dawa,444182
ET,49,gambela,444183
ET,50,harari,444184
ET,51,oromiya,444185
